resourceid,Email,lab,ID,status,title,location,zipcode,age,filename,transcription,topic,type,keywords,credit,lables,insta,hashtag,twitter,facebook
2592,,City Hall,MP56,Transcribed,Rev. Dr. Martin Luther King,City Hall,19143,37,MP56_0001.jpg,"I had a dream, a wonderful drea, that we shall overcome.","African Americans, Figure, History, Inclusivity, Social Justice, Race Ethnicity","Other No Form, Memorial",martin luther king,,,,,,
2591,,Marconi Plaza,MP55,Transcribed,Save the Wildlife,Fairmount Park,19121,19,MP55_0001.jpg,//P// - put animals on the letter,"Animals, Environment, Sustainability",Image,"animals, conservation, environmental, wildlife, fairmount park",Rolonda Jinwright,,,,,
2590,,Rittenhouse Square,RS112,Transcribed,[Untitled],Rittenhouse Square,109103,74,RS111_0001.jpg,"I'd like to see monuments of people who have contributed to their communities but may not have been known outside of them - or in any case widely known (like the new statue near city hall)

A stone bench is a great idea, with inscription

An image: etched into stone with the story of the individual

*Throughout the city are such names on signsnear center streets or houses","Figure, Neighborhoods","Stumble Stone, Plaque, Bench","community, community figures",Doris Cohen,,,,,
2589,,Marconi Plaza,MP54,Transcribed,Sniffles,Temple Main Campus,19121,10,MP54_0001.jpg,p sniffe,Unknown,Other No Form,temple,Hottie,,,,,
2588,,Marconi Plaza,MP53,Transcribed,Woman Power,15th JFK,19121,29,MP53_0001.jpg,woman is power!!,Women,Image,"feminism, women",LaTorya,,,,,
2587,,Marconi Plaza,MP52,Transcribed,Equality,South Philly (only because I only lived in S. Philly),19148,48,MP52_0001.jpg,"something showing all races together, happy. 

As if everyone was blind and nonjudgmental.","Unity, Race Ethnicity","Conceptual, Image","race, equality",Romina Buca,,,,,
2586,,Franklin Square,FS137,Transcribed,Silly,Center City in McCall School,109106,8,fs137_0001.jpg,,"Education, Unknown",Other No Form,,Jason Quill,,,,,
2585,,Norris Square,NS61,Transcribed,Paradise,Washington D.C/ Norris Square,19122,8,ns61_0001.jpg,"its that good that we have a nice place.

norris sq.",Environment,"Space, Park",,Brian Leon,,,,,
2584,,Penn Treaty Park,PT123,Transcribed,Life In Dynamics,Near Piazza Northern Liberties,19123,62,PT123_0001.jpg,Dynamically moving sculpture showing various phases of the work,Art,"Conceptual, Sculpture Statue","nolibs, northern liberties",Ross Donolow,,,,,
2583,,Malcolm X Park,MX119,Transcribed,M.O.V.E. Memorial,(wherever //move// was),19144,24,MX118_0002.jpg,statue to commemorate the lives lost in //move// bombings + honor black resistance against unjust police policies,"African Americans, History, Human Rights, MOVE, Philadelphia, Social Justice, Violence","Sculpture Statue, Memorial","MOVE, police brutality, injustice",DantÌ© Robinson,,@dantrob,,,
2582,,Malcolm X Park,MX120,Transcribed,Brothers & Sisters,North-West Philadelphia,19143,17,MX118_0003.jpg,"an organization/program that mentors young adults, helps out the least fortunate.","Class Structure, Social Justice, Uplifting, Youth",Community Resource Center,"organization, mentorship, north philly, west philly",Tajv,,,,,
2581,,Vernon Park,VP22,Transcribed,The Hole,,19104,26,RS2581_IMG_20170927_0001.jpg,"performance arena community center

natural grass lumps?

some sort of drainage?

all underground

underground tunnel into arena (more accessibility)

stairs",Art,"Infrastructure, Space, Concrete, Park","performance space, space, theater",Christiana,,,,,
2580,,Vernon Park,VP23,Transcribed,The Running Squirrel,18 running squirrel across Philly,19144,26,RS2580_IMG_20170927_0001 copy.jpg,"public arts scavenger hunt, to symbolize:

-unity

-collective experieince","Animals, Art, Neighborhoods, Unity","Event, Interactive","public art, scavenger hunt, unity, collective",Toby Winkhwa,,,,,
2579,,Penn Treaty Park,PT122,Transcribed,People Are The Same,,1922,11,PT122_0001.jpg,All different races together getting along,"Unity, Race Ethnicity",Other No Form,,Vershira Maldonado,,,,,
2578,,Vernon Park,VP21,Transcribed,[Untitled],City Hall,19144,45,RS2578_IMG_20170927_0001.jpg,Want to see a church monument choir,Religion,"Audio, Song Sound",,,,,,,
2577,,City Hall,Ch365,Transcribed,US,Very public place but no tourist spot,,,CH365_0001.jpg,For mural arts. An interactive mural that everyone/anyone can manipulate. Like a blank grid that each person can fill (paint/write/post) what they believe is Philly.,"Art, Philadelphia","2D, Interactive, Mural",,Anna Mucci,,@anna.mucci,,,
2576,,Malcolm X Park,MX118,Transcribed,Philadelphia at Play,West Parkside,19147,22,MX118_0001.jpg,"A Philadelphia-shaped, multi-age playscape. Perhaps it mirrors the street grid? Perhaps the play structures components themselves refer to/invoke neighborhood histories.","Neighborhoods, Philadelphia","Interactive, Playground",,Olivia Ortiz,,,,,
2575,,Vernon Park,VP20,Transcribed,RA House,5626 Morton St.,19144,65,RS2575_IMG_20170927_0001.jpg,To rebuild Sunra's house on Morton St. To be secured + not go the way of Coltrane's house+Paul robeson hosuse.,"Culture, Figure, History, Music","Building, Memorial",sun ra,Yahya Abdul-Majid,,,,,
2574,,City Hall,CH364,Transcribed,People w/ ppl,Rittenhouse Square,19129,20,CH364_0001.jpg,"People come to public spaces to be private.

Create something to cross paths more often.

Bring the people together, I was out taking photos of people today and its awkward, but what if it doesn't have to be? Why can't we pose for a stranger with a camera?. bring strangers close for just a second and it changes the course of both of their days.","Philadelphia, Unity","Infrastructure, Space",interaction,Evan Tate,,@evanctate,,,
2573,,City Hall,CH362,Transcribed,Buen Provecho!,Around 5th and Lehigh,,24,CH362_0001.jpg,Displaying the diversity of food philadelphia has to offer steaming from different cultures & heritages w/ its own philly flair.,"Culture, Food, Philadelphia",Meal,"food, cuisine",Elsie,,,#BuenProvecho,,
2572,,Vernon Park,VP19,Transcribed,In Honor of Those Who Were Thoughtlessly Decimated,Anywhere in the Western Hemisphere,19131,62,RS2572_IMG_20170927_0001.jpg,Depiction of the rich culture and those neros who fought defend it (thematic),"African Americans, Class Structure, History, Inclusivity","Other No Form, Image",,Inam N. Abdulkhabiya,,,,,
2571,,City Hall,Ch363,Transcribed,Philly Uncaptured,Near City Hall,19144,19,CH363_0001.jpg,"Living mural that allows the Artists of Philly to continuously add their art until completion.

Four walls, all blank, that allow spray paint, regular paint, etc.",Art,"Interactive, Mural, Space, Graffiti",,,,@idkjaylen,,,
2570,,City Hall,CH34,Transcribed,Blue Collar,FDR Park,19146,33,CH360_0001.jpg,Of a blue collar hard working city of people showing all different people working in different places of work,Class Structure,"Other No Form, Image","workers, labor",Kahiem Burton,,,,,
2569,,Vernon Park,VP18,Transcribed,A Monument to Jazz,The Clef Club,19082,67,RS2569_IMG_20170927_0001.jpg,A sculpture or Dynamic Mural,Music,"Mural, Sculpture Statue","jazz, music",Nashid Ali,,,,,
2568,,City Hall,Ch361,Transcribed,Philly Defined,In the heart of Kensington (K + A),19133,24,CH361_0001.jpg,The geo form of phila in different colors (represents how diverse philly is),"Inclusivity, Philadelphia",Image,"diversity, map",Nykee Travers,,@azucar_merena,,,
2567,,City Hall,CH359,Transcribed,[Untitled],,,,CH359_0001.jpg,"I'm not much knowledgeable about certain monuments that deserve to commerate a person, or event's legacy, but if I would, it would have to for something, or someone that represents good change, diversity, true justice, perserverance, reality, history set in stone, equality, unity, and/or true freedom with not a single flaw of known corruption. Otherwise, it would be by instant, or longer first impression, a waste of money.","History, Uplifting, Freedom","Conceptual, Other No Form","diversity, justice, reality",,,,,,
2566,,Vernon Park,VP17,Transcribed,Peace and Love,,,,RS2566_IMG_20170927_0001.jpg,"No Hate

Love!

This is for love and peace no hate",Love,Sculpture Statue,"love, peace",,,,,,
2565,,Penn Treaty Park,PT121,Transcribed,Melting Pot,Corner of 33rd and Cecil B. Moore,19122,,PT121_0001.jpg,Different races sitting together drinking tea/coffee with the world floating in their teacups.,"Globalism, Immigration, Unity",Image,"diversity, melting pot",,,,,,
2564,,City Hall,CH358,Transcribed,Protectors of the City,Penn's Landing or Rittenhouse Square or Temple University,19122,21,CH358_0001.jpg,"People can stand in the middle of the statue where it feels like the statue is protecting them and they can look at the sky. It will make them feel good. The statue also depicts protectiveness towards racism and hatred. 

12ft at least",Unity,"Concrete, Sculpture Statue","safety, community, protection",Likhon Gomes,,,,,
2563,,Franklin Square,FS135,Transcribed,Ben Reads,Franklin Square,19121,16,fs135_0001.jpg,Benjamin Franklin reads a book to his fellow men.,"Figure, History","Other No Form, Image",ben franklin,Jaden Cunningham,,,,,
2562,,Franklin Square,FS136,Transcribed,Land of The Free,By the eagles stadium,19131,16,fs136_0001.jpg,A monument to the NFL Players that took a knee for the national anthem,"Social Justice, Sports, Freedom","Other No Form, Image","take a knee, protest, activism, NFL, stadium",Percia Billa,,,,,
2561,,Franklin Square,FS134,Transcribed,[Untitled],,19147,34,fs134_0001.jpg,Monument to the American voter.,Politics,"Conceptual, Other No Form","vote, politics, election",Shawn Truppo,,,,,
2560,,Penn Treaty Park,PT120,Transcribed,Water is Life,Penn Treaty Park or other park by water,19355,52,PT120_0001.jpg,"An homage to water

Water droplet; huge scale; w/ all things that depend on water in a collage; like stained glass, it glows... water splash pad around the base for kids/adults","Environment, Sustainability","2D, Fountain, Mural, Sculpture Statue","water, collage, environment",Mary Hunot,,,,,
2559,,Penn Treaty Park,PT119,Transcribed,Radiant Peace,Prominent Park,19355,52,PT119_0001.jpg,"Peace sign that is of huge scale; play on/climbable; lights @ night

use of shadow/sunlight & casting of shadows

recycled materials","Unity, Uplifting","Concrete, Sculpture Statue",peace,Mary Hunot,,,,,
2558,,Norris Square,NS27,Transcribed,Center City,City Hall,19122,9,ns27_0001.jpg,,Neighborhoods,Image,,Brian Leon,,,,,
2557,,Marconi Plaza,MP51,Transcribed,two rizzos,City Hall,19147,35,MP51_0001.jpg,"put another rizzo a couple feet from the first one. looks the same OR put a dozen little rizzos by him or a dozen big rizzos! when you unveil it, there's a cloth over it, ya take it off and then everyone sees what it is!","Family, History, Philadelphia",,,,,,,pboyreligion,
2556,,Marconi Plaza,MP50,Transcribed,[Untitled],,,8,MP50_0001.jpg,"I remeber when I went to Disney World, and I want to rember that feeling.",Uplifting,Other No Form,,Karla Davion,Child on an amusement ride.,,,,
2555,,Marconi Plaza,MP49,Transcribed,[Untitled],,,8,MP49_0001.jpg,I want to build a monument to my dads grandfather. And wish I could see him. He is fun to play with. He takes care of my dad I love him.,"Family, Figure, Love",Other No Form,,PenÌ¬lope GonzÌÊlez,,,,,
2554,,Washington Square,WS33,Transcribed,Free Food Centers,inner city,19147,45,WS33_0001.jpg,"Does health compete with capitolism? 

Free Healthy Food

Smoothies, Fruit/ veggie, Frozen spinach, pineapple, carrot, broccoli, apple, kiwi, strawberries, green peppers, protein powder, Blended 

Free food. Cooked served.","Food, Health","Building, Community Resource Center",,Jonah Schlachterman,,,,,
2553,,Penn Treaty Park,PT118,Transcribed,Compass and Boardwalk,Penntreaty Park,19123,-,PT118_0001.jpg,"Compass, similar within Pennslanding area would Be nice, as well as historical. 

Boardwalk/Beach front similar to Schulykill Boardwalk without boat interference from point location joint locations",Unknown,"Infrastructure, Space",,,,,,,
2552,,Malcolm X Park,MX116,Transcribed,malcolm x progam,malcolm park,,13,MX116_0001.jpg,,"Figure, Inequality",Sculpture Statue,Malcolm X,Zahmine,,,,,
2550,,Penn Treaty Park,PT117,Transcribed,Bird Sanctuary. //Making It// Safe,Penn Treaty Park,19123,57,PT117_0001.jpg,"Make it safe!

Fix up tower, have a learning center.

Too many people live/hang out in this abandoned tower

encourage ducks and geese

use the structure as a bird sanctuary

signs how to respect animals

at the park have info about wildlife","Animals, Education, Environment, Sustainability","Building, Infrastructure, Space, Community Resource Center","repurpose, tower, birds, bird sanctuary, education, wildlife, penn treaty park",Byron,,,,,
2549,,Norris Square,NS59,Transcribed,RÌ_sa (Rose),Anywhere in Center City - LOVE Park,"19140, 19134",16,ns59_0001.jpg,Bring Back Brotherly Love,"Brotherly Love, Unity, Women",Other No Form,,#BBBL Ashley Robles & Jarline Herrara,"Female figure, with the original American flag, impressed on her face, holding a scroll that reads //Bring Back Brotherly Love//",,,,
2548,,Norris Square,NS98,Transcribed,[Untitled],,19125,,ns98_0001.jpg,"Filidelfia es belleza -

algo q representa la belleza del norte:

flores, jovenes estudiando, los patios, murales, etc.","Environment, Neighborhoods, Philadelphia, Youth","2D, Mural, Image","beauty, flowers",Pablo Sosa,,,,,
2547,,Washington Square,WS32,Transcribed,We were created by God,Near a Catholic Church,19106,66,WS32_0001.jpg,"A large sculpture of a transgender Philadelphian

A large sculpture of an OLD gay Philadelphian, who has seen it all

A PERMANENT sculpture dedicated to all those who have died of AIDS in this city","Gender Identity, Health, Human Rights, LGBTQ+, Social Justice","Concrete, Sculpture Statue, Memorial","trans, lgbt, AIDS",,,,,,
2546,,Washington Square,WS31,Transcribed,Native American Founders,Near Philadelphia Museum,19111,62,WS31_0001.jpg,"Sculptures of Native American Peoples in the background of rocks, woods, + Nature. Perhaps a water way can be included somehow/somewhere.","Environment, History, Native Americans",Sculpture Statue,"native, indigenous",Nicholas G. Kotchision,,,,,
2545,,Malcolm X Park,MX112,Transcribed,I have a lot of monuments,grand mom house,,11,MX108_0001.jpg,,Unknown,Other No Form,,Shabreah,Nails Salons,,,,
2544,,City Hall,CH357,Transcribed,Soda Tax,City Hall,19125,30,CH357_0001.jpg,,Philadelphia,Other No Form,,,"Me 

Pepsi",Phillymusicscene,,,
2543,,City Hall,CH356,Transcribed,#TRUSTTHEPROCESS,Wells Fargo Center 3601 S. Broad St.,84308,26,CH356_0001.jpg,"Joel Embiid .. Need I say more? 

[Statue of Joel Embiid] Shirley Temple in hand.","Figure, Sports",Sculpture Statue,,,,DCon90,,,
2542,,City Hall,CH355,Transcribed,Orbs of us,Fairmount Park,19104,32,CH355_0001.jpg,"[Three orbs stacked on top of one another] 

-silver 

-transparent 

-reflective metal

-Gold

-Bronze 

-reflective metal 

-Black steel","Unity, Unknown",Other No Form,,Terrell Maurice Carr,,artbyterrellmaurice,,,
2541,,City Hall,CH354,Transcribed,Jasyn Brazoban,Kimmel Center,19114,17,CH354_0001.jpg,,"Figure, Music",,,#Kaylissa,,,,,
2540,,City Hall,CH353,Transcribed,El Sol TaÌ_no or Hector Lavoe,5th & Lehigh El barrido de oro,19133,29,CH353_0001.jpg,"Hector Lavoe/ any famous PR singer/musician 

Indigenous RR Taino symbol in Philly's historic Puerto Rican neighborhood to honor the community that lives in this part of the city. A way to resist gentrification.","Culture, Figure, Hispanic, Music, Neighborhoods, Gentrification, Race Ethnicity",Other No Form,,Elysia Petras,,,,,
2539,,City Hall,CH352,Transcribed,Amerigo Vespucci,Penn Treaty,Milan-ITA,53,CH352_0001.jpg,Important the Italian heritage - Gave the way to the Continent.,"Culture, Figure, Globalism, History, Race Ethnicity",Other No Form,,Roberto Majiero,,,,,
2538,,City Hall,CH351,Transcribed,Cool,City Hall,19107,51,CH351_0001.jpg,,Freedom,Other No Form,,A.J. Butler,,,,,
2537,,City Hall,CH350,Transcribed,Ask the Question,in the middle of Broad street leaving city all,19104,32,CH350 (very interesting!)_0001.jpg,"[Center] Are you personally AVAILABLE? (With a upward pointing arrow)

[Left] Pupose* Is to ground ones perspective with a simple question that be answered yes or no and it subconsciously makes the reader or observer ponder. 

[Right, describing the monument] 

-reflective metal/ mirror 

-iron

-iron

-reflective metal/ mirror",Unknown,"Interactive, Conceptual",,Terrell Maurice Carr,,artbyterrellmaurice,,,
